chr	trait.1	trait.2	start.1	end.1	start.2	end.2	overlap_start	overlap_end	overlap_len	frac_sum	jaccard	frac_small
chr2	EFNSC40	RAST	45.0973745747932	86.1131841748897	19.6048807932008	110.526660008141	45.0973745747932	86.1131841748897	41.015809600096496	0.31087281470329553	0.4511109434312171	1
chr2	EFNSC40	S1U_petal	45.0973745747932	86.1131841748897	1.34173894834407	49.654480535787	45.0973745747932	49.654480535787	4.557105960993802	0.05101511107491777	0.05375755891403363	0.1111060833718879
chr2	EFNSC40	STAE	45.0973745747932	86.1131841748897	0.545071631783923	95.9445214017259	45.0973745747932	86.1131841748897	41.015809600096496	0.3006687799407945	0.42993759082475946	1
chr2	EFNSC40	STAL	45.0973745747932	86.1131841748897	17.0482162934954	112.730484831628	45.0973745747932	86.1131841748897	41.015809600096496	0.3000467172524643	0.42866677626639166	1
chr2	EFNSC40	STAW	45.0973745747932	86.1131841748897	78.2333850415289	98.3785065029769	78.2333850415289	86.1131841748897	7.879799133360791	0.1288371350238533	0.14789098594943093	0.39115173112460366
chr2	EFNSC40	TUA	45.0973745747932	86.1131841748897	0	92.6147952452788	45.0973745747932	86.1131841748897	41.015809600096496	0.3069342509341787	0.4428645497889534	1
chr3	FNSC	STAE	9.70566507038784	32.1642254129795	15.0988946879327	73.3440233008232	15.0988946879327	32.1642254129795	17.0653307250468	0.2114566378057438	0.26816107768294406	0.7598586224907372
chr8	H3_labellum	H4_bract	36.9263780194074	41.6974416005708	7.49668893382306	50.1258159152174	36.9263780194074	41.6974416005708	4.771063581163396	0.10065494514978059	0.1119202742117085	1
chr1	H3_labellum	H4_labellum	41.5868001923233	52.1828797360261	40.8436629437429	48.1731453759963	41.5868001923233	48.1731453759963	6.5863451836729965	0.3674275424395258	0.580846570298865	0.8986098601846392
chr8	H3_labellum	H4_labellum	36.9263780194074	41.6974416005708	10.9999726629396	41.6974416005708	36.9263780194074	41.6974416005708	4.771063581163396	0.13451539272551616	0.15542205094683484	1
chr1	H3_labellum	H4_petal	41.5868001923233	52.1828797360261	33.578721464302	61.4481945915442	41.5868001923233	52.1828797360261	10.5960795437028	0.2754693175566033	0.380203798447313	1
chr8	H3_labellum	H4_petal	36.9263780194074	41.6974416005708	30.119663844323	41.9028730812813	36.9263780194074	41.6974416005708	4.771063581163396	0.2882073790605039	0.40490357806758187	1
chr1	H3_labellum	LABW	41.5868001923233	52.1828797360261	26.547780744899	59.5039519767497	41.5868001923233	52.1828797360261	10.5960795437028	0.24329579654355157	0.3215203449805526	1
chr8	H3_labellum	RALA	36.9263780194074	41.6974416005708	5.27410409109928	41.5950795950036	36.9263780194074	41.5950795950036	4.668701575596195	0.113615719237762	0.1281788516602068	0.9785452438799315
chr1	H3_labellum	S1B_labellum	41.5868001923233	52.1828797360261	40.8436629437429	49.9199625436917	41.5868001923233	49.9199625436917	8.3331623513684	0.42359707946446135	0.7348975245838368	0.918123323233557
chr8	H3_labellum	S1B_labellum	36.9263780194074	41.6974416005708	7.49668893382306	42.3156153195737	36.9263780194074	41.6974416005708	4.771063581163396	0.1205118663872016	0.13702500554744027	1
chr1	H3_labellum	S1B_petal	41.5868001923233	52.1828797360261	41.2155531349241	61.4481945915442	41.5868001923233	52.1828797360261	10.5960795437028	0.343708048854567	0.523712119666697	1
chr8	H3_labellum	S1B_petal	36.9263780194074	41.6974416005708	37.5728472066028	41.5950795950036	37.5728472066028	41.5950795950036	4.022232388400795	0.45742033502827073	0.8430473247686204	1
chr8	H3_labellum	S1R_bract	36.9263780194074	41.6974416005708	9.08645758631888	51.6900356736486	36.9263780194074	41.6974416005708	4.771063581163396	0.10070922783013744	0.11198739156095219	1
chr1	H3_labellum	S1R_labellum	41.5868001923233	52.1828797360261	40.8436629437429	48.0707832908858	41.5868001923233	48.0707832908858	6.483983098562497	0.3637945564361191	0.5718193079239045	0.8971738101920237
chr8	H3_labellum	S1R_labellum	36.9263780194074	41.6974416005708	0.50434702352012994	42.8294993264242	36.9263780194074	41.6974416005708	4.771063581163396	0.10130460572263165	0.11272407354895775	1
chr1	H3_labellum	S1R_petal	41.5868001923233	52.1828797360261	40.8436629437429	60.9340377636462	41.5868001923233	52.1828797360261	10.5960795437028	0.3453015267957991	0.5274206996479421	1
chr8	H3_labellum	S1R_petal	36.9263780194074	41.6974416005708	36.9263780194074	41.6974416005708	36.9263780194074	41.6974416005708	4.771063581163396	0.5	1	1
chr1	H3_labellum	S1U_petal	41.5868001923233	52.1828797360261	40.8436629437429	56.5346424590995	41.5868001923233	52.1828797360261	10.5960795437028	0.4030910996888804	0.6752975194016744	1
chr1	H3_labellum	S1V_petal	41.5868001923233	52.1828797360261	40.8436629437429	56.9216474397811	41.5868001923233	52.1828797360261	10.5960795437028	0.3972427871476943	0.6590427765565887	1
chr8	H3_labellum	S1V_petal	36.9263780194074	41.6974416005708	29.7654166759164	48.6426320060186	36.9263780194074	41.6974416005708	4.771063581163396	0.2017509857298981	0.2527419165238481	1
chr1	H3_labellum	S1Y_labellum	41.5868001923233	52.1828797360261	40.8436629437429	48.0707832908858	41.5868001923233	48.0707832908858	6.483983098562497	0.3637945564361191	0.5718193079239045	0.8971738101920237
chr8	H3_labellum	S1Y_labellum	36.9263780194074	41.6974416005708	3.56816191215158	42.623276817785	36.9263780194074	41.6974416005708	4.771063581163396	0.10886332657547906	0.12216232349313111	1
chr1	H3_labellum	S1Y_petal	41.5868001923233	52.1828797360261	40.8436629437429	58.0257213091195	41.5868001923233	52.1828797360261	10.5960795437028	0.3814539181274432	0.6166944214934608	1
chr8	H3_labellum	S1Y_petal	36.9263780194074	41.6974416005708	37.5728472066028	41.5950795950036	37.5728472066028	41.5950795950036	4.022232388400795	0.45742033502827073	0.8430473247686204	1
chr1	H3_labellum	S5_labellum	41.5868001923233	52.1828797360261	33.578721464302	48.0707832908858	41.5868001923233	48.0707832908858	6.483983098562497	0.2584481250668441	0.3485233249395275	0.6119228410677511
chr1	H3_labellum	S5_petal	41.5868001923233	52.1828797360261	35.8299267196203	59.0440671168088	41.5868001923233	52.1828797360261	10.5960795437028	0.31339871678526177	0.4564493607088768	1
chr8	H3_labellum	S5_petal	36.9263780194074	41.6974416005708	36.9263780194074	42.8294993264242	36.9263780194074	41.6974416005708	4.771063581163396	0.44697216987936206	0.8082272636837448	1
chr1	H3_labellum	S9_labellum	41.5868001923233	52.1828797360261	40.8436629437429	52.1828797360261	41.5868001923233	52.1828797360261	10.5960795437028	0.4830606973072607	0.9344630883954755	1
chr8	H3_labellum	S9_labellum	36.9263780194074	41.6974416005708	12.2702783722152	42.3156153195737	36.9263780194074	41.6974416005708	4.771063581163396	0.1370349464257484	0.1587954759676228	1
chr1	H3_labellum	S9_petal	41.5868001923233	52.1828797360261	49.8173387571623	61.4481945915442	49.8173387571623	52.1828797360261	2.3655409788638053	0.10642677178052083	0.11910246236067888	0.22324681209755878
chr8	H3_labellum	S9_petal	36.9263780194074	41.6974416005708	35.7380312179653	41.6974416005708	36.9263780194074	41.6974416005708	4.771063581163396	0.44462747845740475	0.8005932256468387	1
chr1	H3_labellum	STAW	41.5868001923233	52.1828797360261	34.0070192051692	59.6979779156267	41.5868001923233	52.1828797360261	10.5960795437028	0.2920072856176947	0.41244391317283413	1
chr1	H3_labellum	STIW	41.5868001923233	52.1828797360261	39.421506590683	118.923254448536	41.5868001923233	52.1828797360261	10.5960795437028	0.1176063824100583	0.13328108914848397	1
chr8	H3_labellum	STIW	36.9263780194074	41.6974416005708	7.49668893382306	84.6793336650558	36.9263780194074	41.6974416005708	4.771063581163396	0.05821656736967614	0.0618152383580183	1
chr1	H3_labellum	STYL	41.5868001923233	52.1828797360261	39.5847857523571	118.923254448536	41.5868001923233	52.1828797360261	10.5960795437028	0.11781990070645557	0.13355538262629876	1
chr1	H3_labellum	VFN	41.5868001923233	52.1828797360261	50.7410956171125	63.3049612729116	50.7410956171125	52.1828797360261	1.4417841189136027	0.06225334760052071	0.06638610486236195	0.1360676949401015
chr8	H4_bract	H4_labellum	7.49668893382306	50.1258159152174	10.9999726629396	41.6974416005708	10.9999726629396	41.6974416005708	30.6974689376312	0.4186403112389176	0.7201055032402899	1
chr8	H4_bract	H4_petal	7.49668893382306	50.1258159152174	30.119663844323	41.9028730812813	30.119663844323	41.9028730812813	11.7832092369583	0.2165540032994202	0.27641216396716567	1
chr6	H4_bract	LABL	3.48847204290306	77.2745518391483	13.8952121974912	22.1614404476487	13.8952121974912	22.1614404476487	8.266228250157502	0.10074339707156967	0.11202964397870269	1
chr4	H4_bract	LABW	4.52629569308872	26.4802465150859	12.9851272657353	25.4017788689852	12.9851272657353	25.4017788689852	12.4166516032499	0.3612578985269456	0.565577089241213	1
chr6	H4_bract	LABW	3.48847204290306	77.2745518391483	49.7745432855388	89.3582831413172	49.7745432855388	77.2745518391483	27.500008553609504	0.24256904207855137	0.32025234715017764	0.6947299232918507
chr6	H4_bract	RALA	3.48847204290306	77.2745518391483	6.70920358332416	9.16173159323558	6.70920358332416	9.16173159323558	2.4525280099114193	0.032169108021321516	0.03323835629544072	1
chr8	H4_bract	RALA	7.49668893382306	50.1258159152174	5.27410409109928	41.5950795950036	7.49668893382306	41.5950795950036	34.09839066118054	0.43189799110811816	0.7602472519865965	0.938807126959328
chr6	H4_bract	RAST	3.48847204290306	77.2745518391483	7.44831772108912	9.16173159323558	7.44831772108912	9.16173159323558	1.7134138721464591	0.02269437566922107	0.023221370167353025	1
chr6	H4_bract	S1B_bract	3.48847204290306	77.2745518391483	53.5453465933964	86.772287290584	53.5453465933964	77.2745518391483	23.7292052457519	0.22174129032464893	0.28491976712621414	0.7141555842292875
chr8	H4_bract	S1B_bract	7.49668893382306	50.1258159152174	4.6315812319131	16.4472736446452	7.49668893382306	16.4472736446452	8.950584710822142	0.16439736251173495	0.19674107660298487	0.7575167326780919
chr8	H4_bract	S1B_labellum	7.49668893382306	50.1258159152174	7.49668893382306	42.3156153195737	7.49668893382306	42.3156153195737	34.81892638575064	0.4495778121199562	0.8167872262771769	1
chr8	H4_bract	S1B_petal	7.49668893382306	50.1258159152174	37.5728472066028	41.5950795950036	37.5728472066028	41.5950795950036	4.022232388400795	0.08621897502530285	0.09435408776155127	1
chr4	H4_bract	S1G_bract	4.52629569308872	26.4802465150859	15.5092106341939	28.6493296703628	15.5092106341939	26.4802465150859	10.971035880891998	0.3126179415847699	0.4547950266632146	0.8349266738523159
chr4	H4_bract	S1R_bract	4.52629569308872	26.4802465150859	5.75428622195748	26.9768540789319	5.75428622195748	26.4802465150859	20.725960293128416	0.4800285184461304	0.9231823964876409	0.9766000246910365
chr6	H4_bract	S1R_bract	3.48847204290306	77.2745518391483	0.555481851187793	79.346214667835	3.48847204290306	77.2745518391483	73.78607979624525	0.48359956229686274	0.9364817048719647	1
chr8	H4_bract	S1R_bract	7.49668893382306	50.1258159152174	9.08645758631888	51.6900356736486	9.08645758631888	50.1258159152174	41.03935832889852	0.48149778064427307	0.9286320533836203	0.96328431017637
chr8	H4_bract	S1R_labellum	7.49668893382306	50.1258159152174	0.50434702352012994	42.8294993264242	7.49668893382306	42.8294993264242	35.33281039260114	0.415903833100159	0.712046845483711	0.8347946426687008
chr4	H4_bract	S1R_petal	4.52629569308872	26.4802465150859	1.79544014738965	87.2087244451583	4.52629569308872	26.4802465150859	21.95395082199718	0.2044753299040254	0.25703204135624963	1
chr8	H4_bract	S1R_petal	7.49668893382306	50.1258159152174	36.9263780194074	41.6974416005708	36.9263780194074	41.6974416005708	4.771063581163396	0.10065494514978059	0.1119202742117085	1
chr8	H4_bract	S1U_bract	7.49668893382306	50.1258159152174	3.56816191215158	33.404859513084	7.49668893382306	33.404859513084	25.90817057926094	0.3575226077753005	0.5564750014585118	0.8683323779925058
chr8	H4_bract	S1V_bract	7.49668893382306	50.1258159152174	4.42262194311178	32.4952084427474	7.49668893382306	32.4952084427474	24.99851950892434	0.35357727950443113	0.5469753278990057	0.890495769217732
chr8	H4_bract	S1V_petal	7.49668893382306	50.1258159152174	29.7654166759164	48.6426320060186	29.7654166759164	48.6426320060186	18.877215330102203	0.3069149395114289	0.4428243472670984	1
chr8	H4_bract	S1Y_labellum	7.49668893382306	50.1258159152174	3.56816191215158	42.623276817785	7.49668893382306	42.623276817785	35.12658788396194	0.43002893915013957	0.754475040380017	0.8994106909898039
chr4	H4_bract	S1Y_petal	4.52629569308872	26.4802465150859	8.42769452609775	27.6658647877998	8.42769452609775	26.4802465150859	18.05255198898815	0.43825254718752515	0.7801593847793106	0.9383715677434176
chr8	H4_bract	S1Y_petal	7.49668893382306	50.1258159152174	37.5728472066028	41.5950795950036	37.5728472066028	41.5950795950036	4.022232388400795	0.08621897502530285	0.09435408776155127	1
chr4	H4_bract	S5_bract	4.52629569308872	26.4802465150859	5.75428622195748	26.1016319259547	5.75428622195748	26.1016319259547	20.34734570399722	0.48100997782641614	0.9268193168953356	1
chr8	H4_bract	S5_petal	7.49668893382306	50.1258159152174	36.9263780194074	42.8294993264242	36.9263780194074	42.8294993264242	5.9031213070167965	0.12163296602161297	0.13847624206785275	1
chr8	H4_bract	S9_bract	7.49668893382306	50.1258159152174	4.6315812319131	18.662858640646	7.49668893382306	18.662858640646	11.166169706822942	0.19707183220825342	0.24544142317269838	0.7958056406092613
chr8	H4_bract	S9_labellum	7.49668893382306	50.1258159152174	12.2702783722152	42.3156153195737	12.2702783722152	42.3156153195737	30.0453369473585	0.41342357856005313	0.7048077001546832	1
chr8	H4_bract	S9_petal	7.49668893382306	50.1258159152174	35.7380312179653	41.6974416005708	35.7380312179653	41.6974416005708	5.959410382605498	0.12265054076356982	0.13979667904544485	1
chr4	H4_bract	STAE	4.52629569308872	26.4802465150859	12.9851272657353	26.4802465150859	12.9851272657353	26.4802465150859	13.495119249350598	0.38069036006273754	0.6147011696787125	1
chr6	H4_bract	STAE	3.48847204290306	77.2745518391483	0	86.772287290584	3.48847204290306	77.2745518391483	73.78607979624525	0.45955923154314376	0.8503415329960081	1
chr6	H4_bract	STAL	3.48847204290306	77.2745518391483	12.8615824058296	58.4497972278816	12.8615824058296	58.4497972278816	45.588214822051995	0.3818930613816118	0.617843026055056	1
chr8	H4_bract	STIW	7.49668893382306	50.1258159152174	7.49668893382306	84.6793336650558	7.49668893382306	50.1258159152174	42.62912698139434	0.35580082300795846	0.5523149294746056	1
chr6	H4_bract	STYL	3.48847204290306	77.2745518391483	17.2652035061135	84.99749097812	17.2652035061135	77.2745518391483	60.0093483330348	0.42403929250600747	0.7362295500174036	0.8859784686562732
chr6	H4_bract	TUA	3.48847204290306	77.2745518391483	33.0063829811282	87.6904224213103	33.0063829811282	77.2745518391483	44.268168858020104	0.34457949538096155	0.5257380459606578	0.8095263135497565
chr6	H4_bract	VNG	3.48847204290306	77.2745518391483	8.31263333136983	8.57162948617707	8.31263333136983	8.57162948617707	0.2589961548072406	0.0034978173967766617	0.00351009506837115	1
chr1	H4_labellum	H4_petal	40.8436629437429	48.1731453759963	33.578721464302	61.4481945915442	40.8436629437429	48.1731453759963	7.3294824322534	0.20823011125613156	0.26299321837874595	1
chr8	H4_labellum	H4_petal	10.9999726629396	41.6974416005708	30.119663844323	41.9028730812813	30.119663844323	41.6974416005708	11.577777756247798	0.27254220633354276	0.374650197862207	0.9825657444776452
chr9	H4_labellum	H4_petal	1.37552578167463	7.0493859629238	1.0026333724508	8.16515661702292	1.37552578167463	7.0493859629238	5.67386018124917	0.4420139219147817	0.7921594091228837	1
chr1	H4_labellum	LABW	40.8436629437429	48.1731453759963	26.547780744899	59.5039519767497	40.8436629437429	48.1731453759963	7.3294824322534	0.18193778096206542	0.22240090879154603	1
chr8	H4_labellum	RALA	10.9999726629396	41.6974416005708	5.27410409109928	41.5950795950036	10.9999726629396	41.5950795950036	30.595106932064	0.4565177122061386	0.8399863665461206	0.9966654578012548
chr8	H4_labellum	S1B_bract	10.9999726629396	41.6974416005708	4.6315812319131	16.4472736446452	10.9999726629396	16.4472736446452	5.447300981705601	0.12813210800327954	0.1469627556874884	0.46102257840055266
chr9	H4_labellum	S1B_bract	1.37552578167463	7.0493859629238	0	7.87612706967191	1.37552578167463	7.0493859629238	5.67386018124917	0.4187354627114856	0.7203870799770529	1
chr1	H4_labellum	S1B_labellum	40.8436629437429	48.1731453759963	40.8436629437429	49.9199625436917	40.8436629437429	48.1731453759963	7.3294824322534	0.446762148726996	0.8075408211838603	1
chr8	H4_labellum	S1B_labellum	10.9999726629396	41.6974416005708	7.49668893382306	42.3156153195737	10.9999726629396	41.6974416005708	30.6974689376312	0.46854636593041804	0.8816316906943428	1
chr9	H4_labellum	S1B_labellum	1.37552578167463	7.0493859629238	1.37552578167463	8.16515661702292	1.37552578167463	7.0493859629238	5.67386018124917	0.4552384379058298	0.835665490340038	1
chr1	H4_labellum	S1B_petal	40.8436629437429	48.1731453759963	41.2155531349241	61.4481945915442	41.2155531349241	48.1731453759963	6.957592241072199	0.2524330951099489	0.33767291390069715	0.9492610570229765
chr8	H4_labellum	S1B_petal	10.9999726629396	41.6974416005708	37.5728472066028	41.5950795950036	37.5728472066028	41.5950795950036	4.022232388400795	0.11584870361154351	0.13102814426078133	1
chr9	H4_labellum	S1B_petal	1.37552578167463	7.0493859629238	1.37552578167463	8.16515661702292	1.37552578167463	7.0493859629238	5.67386018124917	0.4552384379058298	0.835665490340038	1
chr8	H4_labellum	S1R_bract	10.9999726629396	41.6974416005708	9.08645758631888	51.6900356736486	10.9999726629396	41.6974416005708	30.6974689376312	0.4187862272578168	0.7205373425374477	1
chr1	H4_labellum	S1R_labellum	40.8436629437429	48.1731453759963	40.8436629437429	48.0707832908858	40.8436629437429	48.0707832908858	7.2271203471429	0.4964839981326074	0.986034200087573	1
chr8	H4_labellum	S1R_labellum	10.9999726629396	41.6974416005708	0.50434702352012994	42.8294993264242	10.9999726629396	41.6974416005708	30.6974689376312	0.42038300482961655	0.7252772232912896	1
chr9	H4_labellum	S1R_labellum	1.37552578167463	7.0493859629238	0	34.7317964304615	1.37552578167463	7.0493859629238	5.67386018124917	0.14042242242896083	0.16336212820460141	1
chr1	H4_labellum	S1R_petal	40.8436629437429	48.1731453759963	40.8436629437429	60.9340377636462	40.8436629437429	48.1731453759963	7.3294824322534	0.2673056378394129	0.36482556935633503	1
chr8	H4_labellum	S1R_petal	10.9999726629396	41.6974416005708	36.9263780194074	41.6974416005708	36.9263780194074	41.6974416005708	4.771063581163396	0.13451539272551616	0.15542205094683484	1
chr9	H4_labellum	S1R_petal	1.37552578167463	7.0493859629238	0.546937442979964	10.4539259071313	1.37552578167463	7.0493859629238	5.67386018124917	0.3641560424838671	0.572712908850168	1
chr8	H4_labellum	S1U_bract	10.9999726629396	41.6974416005708	3.56816191215158	33.404859513084	10.9999726629396	33.404859513084	22.4048868501444	0.37011968828993863	0.5876032024006292	0.750917113878053
chr1	H4_labellum	S1U_petal	40.8436629437429	48.1731453759963	40.8436629437429	56.5346424590995	40.8436629437429	48.1731453759963	7.3294824322534	0.3183898936925699	0.46711439684693423	1
chr8	H4_labellum	S1V_bract	10.9999726629396	41.6974416005708	4.42262194311178	32.4952084427474	10.9999726629396	32.4952084427474	21.4952357798078	0.36575149742291047	0.5766690751917941	0.7657020054096835
chr1	H4_labellum	S1V_petal	40.8436629437429	48.1731453759963	40.8436629437429	56.9216474397811	40.8436629437429	48.1731453759963	7.3294824322534	0.3131258266734778	0.45587072397410694	1
chr8	H4_labellum	S1V_petal	10.9999726629396	41.6974416005708	29.7654166759164	48.6426320060186	29.7654166759164	41.6974416005708	11.9320249246544	0.24068786520584212	0.31698145489415924	0.6320860739257033
chr1	H4_labellum	S1Y_labellum	40.8436629437429	48.1731453759963	40.8436629437429	48.0707832908858	40.8436629437429	48.0707832908858	7.2271203471429	0.4964839981326074	0.986034200087573	1
chr8	H4_labellum	S1Y_labellum	10.9999726629396	41.6974416005708	3.56816191215158	42.623276817785	10.9999726629396	41.6974416005708	30.6974689376312	0.440090778667196	0.7860038054376154	1
chr9	H4_labellum	S1Y_labellum	1.37552578167463	7.0493859629238	1.37552568167463	34.2180647122457	1.37552578167463	7.0493859629238	5.67386018124917	0.14731024439864898	0.1727594865904773	1
chr1	H4_labellum	S1Y_petal	40.8436629437429	48.1731453759963	40.8436629437429	58.0257213091195	40.8436629437429	48.1731453759963	7.3294824322534	0.2990216932002121	0.42657767052072004	1
chr8	H4_labellum	S1Y_petal	10.9999726629396	41.6974416005708	37.5728472066028	41.5950795950036	37.5728472066028	41.5950795950036	4.022232388400795	0.11584870361154351	0.13102814426078133	1
chr9	H4_labellum	S1Y_petal	1.37552578167463	7.0493859629238	0.546937242979958	8.16515661702292	1.37552578167463	7.0493859629238	5.67386018124917	0.42686023339291324	0.7447751111737902	1
chr1	H4_labellum	S5_labellum	40.8436629437429	48.1731453759963	33.578721464302	48.0707832908858	40.8436629437429	48.0707832908858	7.2271203471429	0.3311919752982693	0.49519737064454555	0.986034200087573
chr9	H4_labellum	S5_labellum	1.37552578167463	7.0493859629238	1.37552578167463	34.2180647122457	1.37552578167463	7.0493859629238	5.67386018124917	0.14731024478111007	0.17275948711650085	1
chr1	H4_labellum	S5_petal	40.8436629437429	48.1731453759963	35.8299267196203	59.0440671168088	40.8436629437429	48.1731453759963	7.3294824322534	0.2399676840295545	0.31573352736081006	1
chr8	H4_labellum	S5_petal	10.9999726629396	41.6974416005708	36.9263780194074	42.8294993264242	36.9263780194074	41.6974416005708	4.771063581163396	0.13035482622745562	0.1498942674079048	0.8082272636837448
chr9	H4_labellum	S5_petal	1.37552578167463	7.0493859629238	1.37552578167463	10.4539259071313	1.37552578167463	7.0493859629238	5.67386018124917	0.38460954886147447	0.6249845901084645	1
chr8	H4_labellum	S9_bract	10.9999726629396	41.6974416005708	4.6315812319131	18.662858640646	10.9999726629396	18.662858640646	7.6628859777064005	0.1713190420846503	0.20673703244687164	0.5461288915104131
chr9	H4_labellum	S9_bract	1.37552578167463	7.0493859629238	0	6.51521604320608	1.37552578167463	6.51521604320608	5.139690261531451	0.42166364102470383	0.7290975821956153	0.9058542328055544
chr1	H4_labellum	S9_labellum	40.8436629437429	48.1731453759963	40.8436629437429	52.1828797360261	40.8436629437429	48.1731453759963	7.3294824322534	0.3926080946561146	0.6463834819033895	1
chr8	H4_labellum	S9_labellum	10.9999726629396	41.6974416005708	12.2702783722152	42.3156153195737	12.2702783722152	41.6974416005708	29.427163228355596	0.4844551185875892	0.9396953321704085	0.9794253024991536
chr9	H4_labellum	S9_labellum	1.37552578167463	7.0493859629238	1.37552578167463	8.16515661702292	1.37552578167463	7.0493859629238	5.67386018124917	0.4552384379058298	0.835665490340038	1
chr8	H4_labellum	S9_petal	10.9999726629396	41.6974416005708	35.7380312179653	41.6974416005708	35.7380312179653	41.6974416005708	5.959410382605498	0.16257276923503855	0.19413360739002222	1
chr9	H4_labellum	S9_petal	1.37552578167463	7.0493859629238	0	8.16515661702292	1.37552578167463	7.0493859629238	5.67386018124917	0.40999012169402066	0.6948868769302191	1
chr1	H4_labellum	STAW	40.8436629437429	48.1731453759963	34.0070192051692	59.6979779156267	40.8436629437429	48.1731453759963	7.3294824322534	0.22196803490832062	0.28529423579938007	1
chr1	H4_labellum	STIW	40.8436629437429	48.1731453759963	39.421506590683	118.923254448536	40.8436629437429	48.1731453759963	7.3294824322534	0.084410671226992	0.09219272066015856	1
chr8	H4_labellum	STIW	10.9999726629396	41.6974416005708	7.49668893382306	84.6793336650558	10.9999726629396	41.6974416005708	30.6974689376312	0.2845516925562067	0.3977250202364362	1
chr1	H4_labellum	STYL	40.8436629437429	48.1731453759963	39.5847857523571	118.923254448536	40.8436629437429	48.1731453759963	7.3294824322534	0.08456969775819345	0.09238245396846691	1
chr1	H4_petal	LABW	33.578721464302	61.4481945915442	26.547780744899	59.5039519767497	33.578721464302	59.5039519767497	25.925230512447698	0.426222044757872	0.7428344725757388	0.9302375539746383
chr8	H4_petal	RALA	30.119663844323	41.9028730812813	5.27410409109928	41.5950795950036	30.119663844323	41.5950795950036	11.475415750680597	0.23855337768426377	0.31328969187461553	0.9738786369580622
chr9	H4_petal	S1B_bract	1.0026333724508	8.16515661702292	0	7.87612706967191	1.0026333724508	7.87612706967191	6.87349369722111	0.4570552246108683	0.8418079431435621	0.9596469655341027
chr1	H4_petal	S1B_labellum	33.578721464302	61.4481945915442	40.8436629437429	49.9199625436917	40.8436629437429	49.9199625436917	9.076299599948804	0.2456654423489406	0.3256717325982309	1
chr8	H4_petal	S1B_labellum	30.119663844323	41.9028730812813	7.49668893382306	42.3156153195737	30.119663844323	41.9028730812813	11.7832092369583	0.2528469796396286	0.33841391622518496	1
chr9	H4_petal	S1B_labellum	1.0026333724508	8.16515661702292	1.37552578167463	8.16515661702292	1.37552578167463	8.16515661702292	6.789630835348289	0.48663674415119573	0.9479384015254102	1
chr1	H4_petal	S1B_petal	33.578721464302	61.4481945915442	41.2155531349241	61.4481945915442	41.2155531349241	61.4481945915442	20.2326414566201	0.420618545185702	0.7259786133826421	1
chr8	H4_petal	S1B_petal	30.119663844323	41.9028730812813	37.5728472066028	41.5950795950036	37.5728472066028	41.5950795950036	4.022232388400795	0.2544840241570543	0.34135287827911714	1
chr9	H4_petal	S1B_petal	1.0026333724508	8.16515661702292	1.37552578167463	8.16515661702292	1.37552578167463	8.16515661702292	6.789630835348289	0.48663674415119573	0.9479384015254102	1
chr8	H4_petal	S1R_bract	30.119663844323	41.9028730812813	9.08645758631888	51.6900356736486	30.119663844323	41.9028730812813	11.7832092369583	0.21665573233255056	0.2765779252814124	1
chr1	H4_petal	S1R_labellum	33.578721464302	61.4481945915442	40.8436629437429	48.0707832908858	40.8436629437429	48.0707832908858	7.2271203471429	0.20592084962369758	0.25932030771254316	1
chr8	H4_petal	S1R_labellum	30.119663844323	41.9028730812813	0.50434702352012994	42.8294993264242	30.119663844323	41.9028730812813	11.7832092369583	0.21777057928980995	0.2783973263139284	1
chr9	H4_petal	S1R_labellum	1.0026333724508	8.16515661702292	0	34.7317964304615	1.0026333724508	8.16515661702292	7.162523244572119	0.17096645321204565	0.20622380586943187	1
chr1	H4_petal	S1R_petal	33.578721464302	61.4481945915442	40.8436629437429	60.9340377636462	40.8436629437429	60.9340377636462	20.090374819903303	0.4188998856302473	0.7208738654002437	1
chr8	H4_petal	S1R_petal	30.119663844323	41.9028730812813	36.9263780194074	41.6974416005708	36.9263780194074	41.6974416005708	4.771063581163396	0.2882073790605039	0.40490357806758187	1
chr9	H4_petal	S1R_petal	1.0026333724508	8.16515661702292	0.546937442979964	10.4539259071313	1.0026333724508	8.16515661702292	7.162523244572119	0.41960914681066586	0.7229768431133108	1
chr8	H4_petal	S1U_bract	30.119663844323	41.9028730812813	3.56816191215158	33.404859513084	30.119663844323	33.404859513084	3.2851956687609984	0.07893327780758413	0.08569767629830245	0.27880313441748183
chr1	H4_petal	S1U_petal	33.578721464302	61.4481945915442	40.8436629437429	56.5346424590995	40.8436629437429	56.5346424590995	15.690979515356602	0.3602115809974853	0.5630167259968323	1
chr8	H4_petal	S1V_bract	30.119663844323	41.9028730812813	4.42262194311178	32.4952084427474	30.119663844323	32.4952084427474	2.3755445984243977	0.05960349190176304	0.063381234817959	0.20160421075893728
chr1	H4_petal	S1V_petal	33.578721464302	61.4481945915442	40.8436629437429	56.9216474397811	40.8436629437429	56.9216474397811	16.077984496038198	0.36584561122646525	0.5769030660404587	1
chr8	H4_petal	S1V_petal	30.119663844323	41.9028730812813	29.7654166759164	48.6426320060186	30.119663844323	41.9028730812813	11.7832092369583	0.3843133095298813	0.6242027243376528	1
chr1	H4_petal	S1Y_labellum	33.578721464302	61.4481945915442	40.8436629437429	48.0707832908858	40.8436629437429	48.0707832908858	7.2271203471429	0.20592084962369758	0.25932030771254316	1
